id,title,movie_genres
174369,Deep Powder,"['Thriller', 'Drama']"
96828,A Touch of Larceny,['Comedy']
337960,Holding the Man,['Drama']
46821,Blood,"['Drama', 'Mystery']"
380841,Veljet,['Documentary']
191465,The Manchu Eagle Murder Caper Mystery,"['Comedy', 'Mystery']"
380864,Hardly a Butterfly,['Drama']
46430,Jodi No.1,"['Drama', 'Comedy', 'Romance', 'Foreign']"
166253,Pyaar Tune Kya Kiya,[]
142631,Love Ke Liye Kuch Bhi Karega,['Comedy']
210068,Mujhe Kucch Kehna Hai,['Romance']
232795,Albela,[]
82575,Indian,"['Drama', 'Foreign', 'Action', 'Crime']"
64880,Tum Bin,"['Romance', 'Drama']"
362100,Aashiq,[]
305819,Yeh Raaste Hain Pyaar Ke,[]
215797,The Thorn,['Comedy']
205221,Rugged Gold,"['Drama', 'Family', 'Adventure']"
356057,Polycarp,"['History', 'Drama']"
266038,Titli,"['Drama', 'Action', 'Crime']"
298986,Greenery Will Bloom Again,['War']
333888,Tempo instabile con probabili schiarite,['Comedy']
332709,I Killed Napoleon,['Comedy']
44566,Anjaana Anjaani,"['Comedy', 'Drama', 'Music', 'Romance']"
351072,Na Maloom Afraad,"['Thriller', 'Comedy']"
277528,Live and let Live,['Documentary']
296096,Me Before You,"['Drama', 'Romance']"
378385,Jarhead 3: The Siege,"['Action', 'Drama', 'War']"
336669,Land and Shade,['Drama']
372315,SOMM: Into the Bottle,['Documentary']
338803,The Treacherous,"['Drama', 'History']"
324289,Touched with Fire,"['Romance', 'Drama']"
280617,Space Cop,"['Action', 'Comedy', 'Science Fiction']"
135097,The Cinema Snob Movie,['Comedy']
170292,Being in the World,['Documentary']
348089,Grease Live,"['TV Movie', 'Music']"
250902,The Image Revolution,['Documentary']
63378,100% Love,"['Comedy', 'Drama', 'Romance']"
55283,Leader,"['Drama', 'Foreign', 'Romance']"
336663,Neither Heaven Nor Earth,"['Drama', 'Fantasy', 'War']"
335031,¡Asu Mare! 2,['Comedy']
76200,Just Before Nightfall,"['Crime', 'Drama']"
346651,Pandemic,"['Action', 'Science Fiction', 'Thriller']"
316000,Miles Ahead,"['Drama', 'Music']"
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny","['Action', 'Adventure', 'Drama']"
146198,Triple 9,"['Action', 'Thriller']"
205584,Gods of Egypt,['Fantasy']
336808,Embrace of the Serpent,"['Adventure', 'Drama']"
376869,Neerja,['Drama']
323677,Race,"['Action', 'Drama']"
367493,Providence,"['Drama', 'Romance']"
296879,Of Mind and Music,[]
333371,10 Cloverfield Lane,"['Thriller', 'Science Fiction', 'Drama']"
267860,London Has Fallen,"['Action', 'Crime', 'Thriller']"
269149,Zootopia,"['Animation', 'Adventure', 'Family', 'Comedy']"
279641,Whiskey Tango Foxtrot,"['War', 'Comedy']"
258363,Desierto,"['Thriller', 'Drama']"
318850,The Young Messiah,['Drama']
378200,The Perfect Match,"['Comedy', 'Romance']"
267193,Grimsby,"['Action', 'Comedy']"
287284,Swung,"['Romance', 'Drama']"
361263,Jesse Stone: Lost in Paradise,"['Drama', 'TV Movie', 'Crime', 'Mystery']"
367513,Chemsex,['Documentary']
380565,Home Invasion,['Thriller']
60867,Zero. Lilac Lithuania,"['Crime', 'Thriller']"
262199,Hannibal Buress: Live From Chicago,['Comedy']
19297,Carry On at Your Convenience,['Comedy']
312804,James White,['Drama']
56418,The Source,"['Comedy', 'Drama']"
62717,Loki - Arnaldo Baptista,"['Documentary', 'Music']"
202140,Edith Stein: The Seventh Chamber,"['Drama', 'War']"
324978,Pirate's Passage,"['Adventure', 'Animation', 'Family']"
200548,Fanie Fourie's Lobola,"['Comedy', 'Romance']"
206292,The Desert,"['Science Fiction', 'Drama']"
51309,The Dhamma Brothers,['Documentary']
169798,Licks,['Drama']
98048,Dionysus in '69,[]
209251,Cannibal,['Thriller']
73565,Burning Man,"['Comedy', 'Drama', 'Romance']"
348674,A War,"['Drama', 'War']"
164443,The Makeover,['Comedy']
61314,Ho visto le stelle,['Comedy']
282084,There's No Place Like Utopia,['Documentary']
342381,Bad,['Music']
92060,Michael Jackson's Thriller,"['Horror', 'Music']"
273509,Blood Widow,['Horror']
255278,Way of the Wicked,['Thriller']
368835,Murder Rap: Inside the Biggie and Tupac Murders,['Documentary']
331745,Top Spin,['Documentary']
286595,Marie's Story,['Drama']
371007,Ticky Tacky,"['Drama', 'Comedy']"
365187,Nannaku Prematho,"['Romance', 'Action']"
360387,Blunt Force Trauma,"['Adventure', 'Action']"
366249,Lapland Odyssey 2,['Comedy']
257081,Submarine Patrol,"['Adventure', 'Drama']"
228647,Miracles For Sale,['Mystery']
87612,You Can't Get Away with Murder,"['Drama', 'Crime']"
125414,The Final Member,['Documentary']
168228,Some Call It Loving,['Drama']
184260,The Suram Fortress,"['Drama', 'Adventure', 'Crime']"
361183,Sum of Histories,"['Drama', 'Romance', 'Science Fiction']"
285307,My Bromance,"['Comedy', 'Drama']"
287170,Love's Coming,"['Comedy', 'Romance']"
97350,Agnivarsha: The Fire and the Rain,"['Drama', 'Fantasy']"
254800,Breaking Through,"['Music', 'Drama']"
371003,Kill Game,['Horror']
373314,Misconduct,"['Drama', 'Thriller']"
377853,"The First, the Last",['Drama']
56943,The Remains of Nothing,"['History', 'Drama']"
108476,Trashed,['Documentary']
159006,God Loves Uganda,['Documentary']
343043,Odyssey in Rome,['Documentary']
352162,From Afar,['Drama']
102707,Domingo de carnaval,[]
73791,As the Shadow,[]
381353,Rosalie Blum,['Comedy']
329809,Courted,"['Comedy', 'Crime', 'Drama', 'Romance']"
358403,Taj Mahal,['Thriller']
336199,Macadam Stories,"['Drama', 'Comedy']"
315865,In the Shadow of Women,['Drama']
352025,Un plus une,"['Comedy', 'Romance']"
329682,The Anarchists,"['Thriller', 'Drama', 'History']"
330348,The Wait,['Drama']
342281,Family For Rent,"['Comedy', 'Romance']"
341392,Lolo,['Comedy']
355264,The Fear of Darkness,['Thriller']
367215,The Fear of 13,"['Thriller', 'Documentary']"
299824,Mojin: The Lost Legend,"['Action', 'Adventure', 'Fantasy']"
76282,Trevor Noah: Crazy Normal,['Comedy']
86186,Perfect Body,"['TV Movie', 'Drama']"
84865,Ma L'Amore... Sì,['Comedy']
359154,13 days of October,"['History', 'Drama']"
82157,Die Blindgänger,"['Family', 'Drama']"
124480,Father,[]
157447,Prosecuting Casey Anthony,['Drama']
110395,Freddie as F.R.O.7.,"['Adventure', 'Animation', 'Family', 'Fantasy']"
211317,Standing Army,['Documentary']
278514,Hungry,[]
100669,Shark Swarm,"['Drama', 'Horror', 'Thriller', 'Action']"
165404,Humraaz,[]
49518,Aap Mujhe Achche Lagne Lage,"['Action', 'Foreign']"
166258,Road,[]
59372,Sur,['Drama']
97437,Hum Kisi Se Kum Nahin,"['Action', 'Drama', 'Comedy', 'Romance']"
83902,Na Tum Jaano Na Hum,"['Drama', 'Romance']"
134841,Makdee,['Family']
78827,Deewangee,[]
159436,Jaani Dushman: Ek Anokhi Kahani,[]
277751,Maine Dil Tujhko Diya,[]
341050,Convergence,"['Action', 'Thriller', 'Mystery']"
354251,Southbound,"['Fantasy', 'Thriller', 'Horror', 'Science Fiction']"
324803,Hangman,"['Horror', 'Thriller']"
363264,Mary Loss of Soul,"['Drama', 'Horror', 'Mystery', 'Thriller']"
333350,A Faster Horse,['Documentary']
257454,Give Us the Moon,['Comedy']
56309,Carry on Admiral,['Comedy']
127688,Expresso Bongo,['Comedy']
93193,Jigsaw,"['Crime', 'Drama', 'Mystery']"
128866,Arachnia,"['Horror', 'Science Fiction']"
161374,Tarantulas: The Deadly Cargo,"['Adventure', 'Thriller']"
90030,The Monster of Piedras Blancas,"['Science Fiction', 'Horror']"
253282,She's Lost Control,['Drama']
307318,Stephen Fry Live: More Fool Me,[]
60389,The Cook,"['Comedy', 'Drama', 'Family']"
329063,We Can't Live Without Cosmos,"['Animation', 'Drama']"
49991,The Devil At Your Heels,['Documentary']
109174,Silent Predators,"['Horror', 'Thriller']"
44548,Vipers,"['Action', 'Horror', 'Thriller', 'Science Fiction']"
69075,Snakeman,"['Horror', 'Science Fiction', 'Adventure', 'Thriller']"
67320,Stanley,['Horror']
86495,Oliver Sherman,['Drama']
151062,Mad at the Moon,[]
370168,Chicago Boys,['Documentary']
58769,Die Konferenz der Tiere,['Animation']
125087,Reggie's Prayer,['Drama']
74942,Soul of the Game,"['History', 'Drama']"
288186,Passing Glory,['Drama']
374618,Scrawl,"['Horror', 'Fantasy']"
71120,Final Impact,"['Drama', 'Action']"
57568,The Intruder,"['Horror', 'Thriller']"
47655,Hisss,"['Fantasy', 'Horror', 'Thriller']"
85512,Jaws of Satan,"['Horror', 'Mystery', 'Thriller']"
96334,Wild Rebels,"['Drama', 'Crime']"
60825,Mr. St. Nick,"['Comedy', 'Fantasy']"
298584,Cabin Fever,['Horror']
306547,Son of Mine,"['Drama', 'Crime']"
379998,Becoming Zlatan,['Documentary']
190269,New York Nights,"['Crime', 'Drama']"
237433,Paris in Spring,[]
63142,Silver Tongues,"['Drama', 'Thriller', 'Romance']"
308409,The Commune,"['Drama', 'Family']"
379335,Love Records,"['Music', 'Comedy', 'Drama']"
89816,The Bear That Wasn't,"['Animation', 'Family', 'Comedy']"
278051,Death Driver,"['Drama', 'Action', 'Comedy']"
57144,Rob the Bank,"['Comedy', 'Crime']"
46426,Traffic Signal,"['Drama', 'Foreign']"
68720,Tammy and the Doctor,"['Comedy', 'Romance']"
351365,Tammy and the Millionaire,['Comedy']
105465,The Art of Love,['Comedy']
67908,Programming The Nation?,['Documentary']
74558,The Sun Behind the Clouds: Tibet's Struggle for Freedom,[]
286940,The Boxcar Children,"['Family', 'Animation', 'Adventure']"
139820,Goltzius and the Pelican Company,"['Documentary', 'History']"
67740,"Butcher, Baker, Nightmare Maker",['Horror']
82028,Black Out,"['Crime', 'Action', 'Comedy']"
354857,Regular Show: The Movie,"['Comedy', 'TV Movie', 'Animation', 'Science Fiction']"
65707,Duelle,"['Drama', 'Fantasy', 'Mystery', 'Romance']"
82094,The Pied Piper,"['Animation', 'Fantasy', 'Horror']"
367492,Bana Adını Sor,"['Romance', 'Drama']"
100275,Eddie: The Sleepwalking Cannibal,"['Horror', 'Comedy']"
73800,Beach Spike,['Action']
365222,Ip Man 3,"['Action', 'Drama', 'History']"
118408,The Life of Guskou Budori,"['Drama', 'Animation', 'Fantasy']"
60604,Hanamizuki,"['Romance', 'Drama']"
67327,The Samurai of Ayothaya,"['Action', 'Drama']"
54769,Drei Männer im Schnee,['Comedy']
20221,El rey de los huevones,['Comedy']
114922,Scrambled Beer,"['Comedy', 'Foreign']"
182219,Serial Teachers,['Comedy']
81666,Sing Sing,['Comedy']
290365,Project-M,"['Drama', 'Science Fiction']"
46258,The House in Montevideo,['Comedy']
225244,Hokuspokus,['Comedy']
253395,Above Dark Waters,['Drama']
82153,Thunder and Mud,"['Documentary', 'Music']"
77585,Balls to the Wall,['Comedy']
180363,We Sold Our Souls for Rock 'n Roll,[]
203547,H.O.T. Human Organ Traffic,[]
248543,Good Luck,['Drama']
56992,Black Sea,[]
50934,Pinocchio's Christmas,[]
202172,The Conspiracy to Rule the World: From 911 to the Illuminati,[]
278771,Infliction,"['Drama', 'Horror']"
353609,Santa's Little Helper,"['Comedy', 'Family']"
208431,Love in the End,"['Drama', 'Romance']"
331354,Requisitos para ser una persona normal,['Comedy']
183176,Lord Montagu,['Documentary']
228204,Bayou Blue,[]
257614,As the Palaces Burn,"['Documentary', 'Music']"
340881,About Scout,"['Family', 'Drama']"
382951,A Sunday Horse,"['Drama', 'Family']"
216529,Doomed! The Untold Story of Roger Corman's The Fantastic Four,['Documentary']
107587,The Day Silence Died,[]
59944,From Me To You,"['Romance', 'Drama']"
363185,Mastizaade,"['Romance', 'Comedy']"
150025,Django's Cut Price Corpses,['Western']
74831,The Devil's Wedding Night,['Horror']
148184,Who Killed Chea Vichea?,"['Documentary', 'History', 'Thriller']"
114354,The River and Death,['Drama']
112631,Daniel & Ana,"['Thriller', 'Drama']"
234815,Las Poquianchis,"['Crime', 'Drama']"
240628,Black Wind,"['Adventure', 'Drama']"
258450,Addictions and Subtractions,['Drama']
312101,Used Parts,[]
186066,National Mechanics,"['Comedy', 'Drama']"
82265,Las bicicletas son para el verano,['Drama']
157153,Benjamín's Wife,['Comedy']
128177,Elisa Before the End of the World,['Drama']
249368,Ciudad de Ciegos,[]
119616,Black Butterfly,['Drama']
197790,Ninja USA,['Action']
81524,Foreign Parts,['Documentary']
185248,Pig,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']"
280901,Shakespeare and Victor Hugo's Intimacies,['Documentary']
203351,Atlantic Rim,"['Action', 'Science Fiction']"
197624,AE: Apocalypse Earth,"['TV Movie', 'Science Fiction', 'Action']"
180935,Please Subscribe,[]
179398,Please Kill Mr. Know It All,"['Comedy', 'Crime', 'Romance']"
237200,Jerusalem,['Documentary']
273598,Road to Your Heart,"['Adventure', 'Romance']"
354100,Becoming Bulletproof,"['Western', 'Documentary']"
143983,"Me, a Groupie","['Music', 'Drama']"
373441,Jim: The James Foley Story,['Documentary']
217172,Sing Your Way Home,['Comedy']
100528,The War Against Mrs. Hadley,['Drama']
279634,Vortex,['Drama']
334894,Nightmare Code,"['Horror', 'Science Fiction', 'Thriller']"
52236,First Ascent: The Series,"['Adventure', 'Documentary']"
303398,Jaal: The Trap,[]
295508,Calcutta Mail,['Thriller']
71064,Dhund: The Fog,"['Adventure', 'Thriller', 'Drama']"
362291,Chura Liyaa Hai Tumne,"['Drama', 'Thriller']"
205211,Saaya,[]
318484,Qayamat: City Under Threat,[]
166225,Khel,"['Action', 'Thriller']"
71920,LOC: Kargil,[]
354547,Hawa,"['Drama', 'Horror']"
345426,Khushi,"['Romance', 'Drama', 'Action']"
101783,Zameen,"['Action', 'Thriller', 'Foreign']"
86576,Paap,"['Thriller', 'Action', 'Romance']"
46428,Gangaajal,"['Drama', 'Foreign', 'Crime']"
257087,The Veil,['Horror']
217605,The Grave Digger,[]
104548,Demons,"['Horror', 'Foreign']"
313108,Ode to My Father,['Drama']
382155,Pitbull. New Order,"['Action', 'Drama', 'Crime', 'Thriller']"
74919,Pitbull,"['Action', 'Crime']"
139635,El hijo del cura,[]
127329,Naked Soldier,"['Action', 'Drama']"
85580,Flyin' Ryan,['Family']
379873,L'abbiamo fatta grossa,['Comedy']
137269,Cousin Jules,['Documentary']
21665,Khakee,['Action']
166027,Fida,"['Thriller', 'Drama', 'Romance']"
117341,Madhoshi,"['Drama', 'Romance', 'Foreign', 'Music', 'Mystery']"
211105,Krishna Cottage,"['Thriller', 'Horror']"
115153,Kismat,"['Drama', 'Action', 'Romance', 'Foreign']"
72051,Garv: Pride and Honour,"['Action', 'Drama']"
361866,Rudraksh,[]
159069,Vaastu Shastra,[]
127531,Deewaar: Let's Bring Our Heroes Home,"['Drama', 'Action', 'Foreign']"
196852,Asambhav,"['Adventure', 'Action', 'Drama']"
135199,Ek Hasina Thi,"['Drama', 'Foreign']"
117099,Bardaasht,"['Drama', 'Foreign']"
336735,Lakeer - Forbidden Lines,"['Action', 'Drama', 'Romance']"
277229,Taarzan: The Wonder Car,"['Drama', 'Action']"
232817,Plan,[]
66702,Dil Ne Jise Apna Kahaa,"['Drama', 'Foreign', 'Romance']"
103212,Rakht,"['Thriller', 'Foreign']"
158780,Run,[]
184395,"In Youth, Beside the Lonely Sea",[]
195557,Panorama of Eiffel Tower,['Documentary']
195562,Eiffel Tower from Trocadero Palace,[]
195535,Palace of Electricity,['Documentary']
195561,Champs de Mars,[]
195653,Scene from the Elevator Ascending Eiffel Tower,['Documentary']
195713,"Captain Nissen Going Through Whirlpool Rapids, Niagara Falls",[]
163111,Down the Hudson,['Documentary']
195732,The Ghost Train,['Documentary']
196044,"Panorama View, Street Car Motor Room",['Documentary']
202020,Melody on Parade,[]
156529,La cartomancienne,"['Romance', 'Drama']"
184522,Pie in the Sky,[]
161898,Oil: A Symphony in Motion,[]
303982,Vai Que Cola - O Filme,['Comedy']
228184,Os Caras de Pau em O Misterioso Roubo do Anel,['Comedy']
153695,Nature Unleashed: Volcano,['Thriller']
300602,Capture the Flag,"['Comedy', 'Animation', 'Adventure']"
258585,Arvon veli,['Drama']
53871,Glastonbury,"['Music', 'Documentary']"
283424,The Eternity Man,[]
57296,Oil City Confidential,"['Documentary', 'Music']"
324317,The Ecstasy of Wilko Johnson,"['Music', 'Documentary']"
258749,They Are All Dead,"['Fantasy', 'Comedy', 'Drama']"
373878,Lusers,"['Comedy', 'Adventure']"
371645,Hunt for the Wilderpeople,"['Drama', 'Adventure', 'Comedy']"
347064,Jurassic Prey,"['Science Fiction', 'Action', 'Horror']"
347847,The Sand,"['Horror', 'Science Fiction']"
354110,Forsaken,"['Western', 'Drama']"
97341,Deewane Huye Paagal,"['Drama', 'Comedy', 'Romance', 'Foreign']"
58725,Netaji Subhas Chandra Bose: The Forgotten Hero,"['Action', 'Drama', 'History']"
83903,Vaah! Life Ho Toh Aisi!,"['Drama', 'Comedy', 'Science Fiction', 'Family', 'Foreign']"
276387,Shikhar,[]
161212,Kyon Ki...,[]
181267,Celestial Subway Lines/Salvaging Noise,['Documentary']
272220,Karam,['Thriller']
301687,Tango Charlie,[]
107391,L'ange,[]
49496,Aashiq Banaya Aapne,"['Drama', 'Horror', 'Thriller', 'Science Fiction', 'Romance', 'Foreign']"
218150,Nightfall,[]
371442,Bad Roomies,['Comedy']
220500,The Bed You Sleep In,['Drama']
129882,Phantom Love,"['Drama', 'Fantasy']"
202253,Voices Through Time,"['Documentary', 'Drama']"
114006,Oriental Elegy,['Drama']
69346,Zeher,['Thriller']
58302,Dus,"['Action', 'Crime', 'Foreign', 'Thriller']"
97361,'D',"['Drama', 'Thriller', 'Crime', 'Foreign']"
243416,Acéphale,[]
237422,Avetik,['Drama']
330430,Cómo pasan las horas,[]
140231,Elaan,"['Drama', 'Action']"
65719,"Baxter, Vera Baxter","['Drama', 'Music', 'Mystery']"
20623,Page 3,"['Drama', 'Foreign']"
48318,Family Nest,['Drama']
129820,Silence and Cry,['Drama']
362812,Chaahat Ek Nasha...,"['Romance', 'Drama']"
170856,Deux fois,[]
45886,Days of Eclipse,"['Drama', 'Science Fiction']"
118635,Elegy of a Voyage,"['Fantasy', 'Documentary', 'Drama']"
281122,Ere erera baleibu icik subua aruaren,[]
149094,Story of Night,['Documentary']
111988,Alexander the Great,"['War', 'Drama', 'History']"
249347,Landscape,['Documentary']
278269,The Settlement,['Documentary']
46857,Somnambulance,['Drama']
88860,Three Days,['Drama']
219693,Dopo quella notte,['Drama']
86077,4 Elements,['Documentary']
64225,Love on the Ground,"['Romance', 'Comedy', 'Drama', 'Fantasy']"
47239,Fear of Fear,['Drama']
111248,The Belovs,['Documentary']
201639,Bloody Mondays & Strawberry Pies,['Documentary']
177564,Destroy Yourselves,[]
87394,Dogora,['Documentary']
217247,The Issa Valley,[]
245324,Egomania: Island Without Hope,['Drama']
78547,Une femme d'extérieur,['Drama']
73094,The Fool of the World and the Flying Ship,"['Animation', 'Adventure', 'Family', 'Fantasy']"
175380,Twilight Zone,"['Science Fiction', 'Drama']"
129933,Paraguayan Hammock,['Drama']
94807,Heaven's Heart,[]
71117,Woman of Water,[]
178907,The Lonely Voice of Man,['Drama']
202662,Cantata,['Drama']
74903,Almanac of Fall,['Drama']
80080,Fruit of Paradise,['Drama']
265845,Pink Ulysses,[]
138093,Revue,"['History', 'Documentary', 'Foreign']"
69022,Bipedalism,"['Drama', 'Science Fiction']"
64404,Le révélateur,['Drama']
149455,A Spring for the Thirsty,['Drama']
69917,Room,"['Drama', 'Documentary']"
126610,RR,['Documentary']
84848,Blood,['Drama']
52701,A Humble Life,"['Fantasy', 'Documentary', 'Science Fiction', 'Family']"
62759,Quiet Days in Clichy,"['Comedy', 'Drama']"
336970,True Siblings,"['Drama', 'TV Movie']"
155052,Whispering Pages,['Drama']
92988,Die Totale Therapie,"['Thriller', 'Drama']"
45204,Stages,"['Drama', 'Foreign']"
101965,Undo,"['Foreign', 'Drama']"
149727,The Plea,['Drama']
162877,Venus In Furs,"['Drama', 'Romance']"
49446,You Wont Miss Me,"['Comedy', 'Drama']"
292533,Women's Prison,['Drama']
108949,Insiang,['Drama']
128714,Tess of the D'Urbervilles,[]
383725,Forgive Me,[]
45677,7 Years,['Drama']
69019,The Amazing Mr. Bickford,"['Animation', 'Music']"
94790,How to Become Myself,['Drama']
84023,The Adopted Son,['Drama']
101917,Bluebird,['Drama']
108639,Blush,"['Drama', 'Music', 'Fantasy', 'Romance']"
80990,Parental Guidance,['Drama']
56487,The Bosom Friend,[]
66541,I Sent a Letter to My Love,[]
65504,Chronopolis,"['Science Fiction', 'Family', 'Animation']"
85904,The Inner Scar,"['Music', 'Drama', 'Fantasy']"
152653,Clubbed to Death,[]
185153,The Courtesans of Bombay,[]
70503,Crepuscule,['Drama']
121740,Details,['Drama']
46212,Dragon's Return,['Drama']
160960,Elevator Movie,"['Comedy', 'Drama']"
33297,Her Name Is Sabine,['Documentary']
76547,Felix and Lola,['Drama']
83185,A Love Movie,['Drama']
182991,Finisterre,['Documentary']
161361,The Forbidden Quest,['Documentary']
376951,Francis Bacon,['Documentary']
312399,Toy Reanimator,"['Science Fiction', 'Fantasy']"
47510,The Guatemalan Handshake,['Comedy']
62297,Guernsey,['Drama']
372946,The Box,[]
180879,Harry Munter,[]
343825,Het is een schone dag geweest,['Documentary']
67263,Alpine Fire,['Drama']
145191,I Always Wanted to Be a Saint,[]
158968,Salt for Svanetia,"['Documentary', 'Drama']"
100086,Silent Waters,[]
271667,Landscape,['Drama']
123406,Fallen,['Drama']
49695,Grass Labyrinth,"['Drama', 'Romance', 'Fantasy']"
79860,Mirrored Mind,[]
350765,Langsamer Sommer,[]
254313,Swan Lake: The Zone,['Drama']
169108,Lomax the Songhunter,['Documentary']
225760,Lulu,"['Drama', 'Romance']"
114645,Days of 36,"['Drama', 'History']"
228216,Molly's Way,[]
282553,The Muse,['Drama']
265793,Nadia and Sarra,['Drama']
105760,The Tribulations of Balthazar Kober,['Drama']
67355,No Child of Mine,['Drama']
103953,Barren Illusion,"['Science Fiction', 'Drama', 'Romance']"
211714,Oblivion,['Documentary']
246417,"Daddy, Father Frost Is Dead",['Horror']
243934,Pin Boy,[]
64944,A Parting Shot,"['Drama', 'Action', 'Thriller']"
88302,Pirosmani,['Foreign']
180695,The Roe's Room,['Music']
218728,Prinzessin,['Drama']
70794,Empty Days,[]
98642,The Suit,[]
335201,Signer's Suitcase,['Documentary']
70457,Small Gods,"['Drama', 'Thriller']"
89757,Smoke and Flesh,['Drama']
35749,Alice In Acidland,['Drama']
302436,The Snow Maiden,"['Fantasy', 'Family']"
49941,Silent Storm,[]
189556,Svyato,['Documentary']
89560,"Everything's Fine, We're Leaving","['Comedy', 'Drama']"
136141,The Steel Road,['Documentary']
47900,"Birds, Orphans and Fools","['War', 'Comedy', 'Drama', 'Fantasy']"
115239,Wojaczek,['Drama']
271124,Woodenhead,"['Fantasy', 'Music']"
76760,Labyrinth of Dreams,[]
48449,The Pocket-knife,"['Foreign', 'Family', 'Comedy', 'Adventure', 'Drama']"
282086,Shark in the Head,"['Drama', 'Comedy']"
104374,Woman of the Lake,['Drama']
382725,Sociopathia,['Horror']
375732,The Ritchie Blackmore Story,"['Music', 'Documentary']"
378227,Natsamrat,['Drama']
111974,Cycling Chronicles: Landscapes the Boy Saw,['Horror']
68876,32A,['Drama']
49125,Allonsanfan,"['Drama', 'History']"
85265,The Child,['Drama']
269843,Fear,['Documentary']
171213,Love After Love,"['Romance', 'Drama']"
104354,The Tree of Guernica,['Drama']
276702,Arvo Pärt: 24 Preludes for a Fugue,['Documentary']
46632,Long Live Ghosts!,"['Family', 'Comedy', 'Music', 'Fantasy']"
112044,Atlantis,"['Drama', 'Science Fiction', 'Thriller']"
105254,The Touch,['Drama']
162396,The Big Swap,[]
39510,Blood Tea and Red String,"['Animation', 'Fantasy']"
275932,Boy! What a Girl!,[]
107852,Ça brûle,['Drama']
198450,The Cannibals,"['Drama', 'Fantasy']"
79048,C'est la vie,"['Drama', 'Comedy']"
106538,Un amour de femme,"['Romance', 'Drama']"
361980,We Are the Pirates of the Roads,"['Adventure', 'Family']"
163077,Days of Nietzsche in Turin,[]
143959,Ricky Rapper and Cool Wendy,"['Comedy', 'Family', 'Music', 'Foreign']"
293313,Risto Räppääjä ja liukas Lennart,"['Comedy', 'Family']"
140278,Dogville Confessions,[]
353641,Risto Räppääjä ja Sevillan saituri,['Family']
270936,Ellen ten Damme: As I Was Wondering Where This Mixed-up Little Life of Mine Was Leading To,['Documentary']
293471,Jill and Joy,['Family']
364387,Jill And Joy's Winter,['Family']
52775,Fanfare,"['Comedy', 'Music']"
64504,My Best Friend's Girl,"['Romance', 'Comedy']"
61320,Fimfárum Jana Wericha,"['Animation', 'Family']"
61313,Fimfarum 2,"['Animation', 'Family']"
69120,Flower in the Pocket,[]
72654,Parents,"['Horror', 'Comedy']"
74955,Screaming Masterpiece,['Documentary']
78563,The Giants,['Drama']
57954,Gizmo!,"['Documentary', 'Comedy']"
84026,The Gleaners and I: Two Years Later,[]
122356,Goshogaoka,[]
148853,Legacy,[]
73503,Last Stop,"['Documentary', 'Foreign']"
206157,Into the Badlands,"['Western', 'Horror']"
185495,Terror in the Wax Museum,"['Horror', 'Mystery']"
123897,Cave In!,[]
70748,Uma Onda no Ar,"['Drama', 'Action', 'Foreign']"
214355,Cine Holliúdy,['Comedy']
186738,The Red Light Bandit,"['Action', 'Crime']"
68173,Jungle Freaks,['Comedy']
116146,"Iracema, Uma Transa Amazônica",['Drama']
278778,Dancing Ninja,"['Action', 'Comedy', 'Crime']"
352720,My Good Hans,"['Romance', 'Drama', 'War']"
316111,Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?,['Comedy']
260163,Apocalyptic,"['Horror', 'Drama']"
286367,Classroom 6,['Horror']
178687,616: Paranormal Incident,['Horror']
52416,4 Horror Tales - Roommates,['Horror']
51205,Joy of Learning,['Drama']
280045,El gafe,['Comedy']
205943,Severed Footage,"['Horror', 'Thriller', 'Mystery']"
169865,The Frankenstein Theory,"['Horror', 'Science Fiction']"
216068,The Big Broadcast of 1937,['Comedy']
308269,"Gore, Quebec","['Thriller', 'Horror']"
74727,Long Pigs,"['Crime', 'Horror']"
38440,Gangster,"['Romance', 'Crime', 'Drama']"
316840,Bhoot Unkle,"['Fantasy', 'Family']"
236007,Naksha,"['Action', 'Adventure']"
46432,Woh Lamhe,"['Drama', 'Foreign', 'Romance']"
347807,Fight Club: Members Only,['Action']
59362,Pyaar Ke Side Effects,"['Comedy', 'Drama', 'Romance']"
253578,"Tom, Dick And Harry",['Comedy']
92193,Shiva,"['Drama', 'Action', 'Thriller', 'Foreign']"
226092,Jaane Hoga Kya,"['Action', 'Romance', 'Science Fiction', 'Thriller']"
72661,Ikingut,[]
73129,Johanna,['Drama']
61552,Julietta,[]
103539,Kelin,"['Drama', 'Foreign']"
159245,Komsomol,['Documentary']
279598,The Cat Who Walked by Herself,"['Drama', 'Animation']"
47723,In the Presence of a Clown,['Drama']
21751,Spoon,"['Family', 'Drama']"
104172,Die letzte Rache,[]
318851,Confessions of Loving Couples,"['Romance', 'Drama']"
118727,The Life & Adventures of Santa Claus,"['Animation', 'Family']"
150578,Light Keeps Me Company,[]
291122,Long Gone,[]
319179,Man van staal,"['Fantasy', 'Drama', 'Family']"
121754,Misa mi,"['Family', 'Drama']"
162458,Mods,"['Music', 'Drama']"
242289,Hollow City,['Drama']
49782,Night Games,['Drama']
150223,The Wishing Tree,['Drama']
241593,The Nun,['Documentary']
260182,Ochtendzwemmers,[]
